origen,destino,longitud,nombre_calle
4388323462,4388445115,3.8698082491704837,Observatorio atronomico
4388323462,4388445115,3.8698082491704837,Calle 4388323462-4388445115
4388323464,4388323454,9.225154150091361,"Planetario, Observatorio"
4388323464,4388323454,9.225154150091361,Observatorio atronomico
4388323464,4388323454,9.225154150091361,Calle 4388323464-4388323454
4388323464,7208922583,3.1399758197424212,"Planetario, Observatorio"
4388323464,7208922583,3.1399758197424212,Observatorio atronomico
4388323464,7208922583,3.1399758197424212,Calle 4388323464-7208922583
9955770502,9955773233,502.24872229820585,Calle 9955770502-9955773233
4353381475,4353381478,21.79388736896558,Calle 4353381475-4353381478
4353381475,4353381476,79.23919433770294,Calle 4353381475-4353381476
672366742,1940951011,57.64727617878218,Avenida Nereo Rodriguez Barragan
672366742,600573426,57.67043369236894,Calle Ruben Dario
672366742,672366771,13.14971840414839,Calle Ruben Dario
8001093785,8001077243,90.89507886962116,Calle 8001093785-8001077243
8001093785,8001093786,21.5230078667855,Calle 8001093785-8001093786
8001093785,8001077284,14.463784486932626,Calle 8001093785-8001077284
8001093786,8001077247,65.32518480133359,Calle 8001093786-8001077247
8001093786,8001077224,57.57912706952481,Calle 8001093786-8001077224
8001093786,8001093787,16.871500681495316,Calle 8001093786-8001093787
8001093786,8001093785,21.5230078667855,Calle 8001093786-8001093785
8001093787,8001077249,44.67221109039732,Calle 8001093787-8001077249
8001093787,8001093788,14.11776783987113,Calle 8001093787-8001093788
8001093787,8001093786,16.871500681495316,Calle 8001093787-8001093786
8001093788,1940072590,15.221433002191072,Calle 8001093788-1940072590
8001093788,8001093787,14.11776783987113,Calle 8001093788-8001093787
8001093788,8001077248,78.89770452629759,Calle 8001093788-8001077248
672366748,672366773,12.375132300198732,Calle Ingeniero Valentin Gama
672366748,675985330,74.97218404941252,Avenida Nereo Rodriguez Barragan
3991568562,8417276370,74.13285396745755,Boulevard Antonio Rocha Cordero
672366771,675994618,58.5802690053881,Avenida Nereo Rodriguez Barragan
672366771,672366742,13.14971840414839,Calle Ruben Dario
672366773,1940951012,64.82275354637311,Avenida Nereo Rodriguez Barragan
672366773,672366781,115.6342115064422,Calle Ingeniero Valentin Gama
672366773,672366748,12.375132300198732,Calle Ingeniero Valentin Gama
672366774,8450778776,10.95722655982473,Boulevard Rio Santiago
672366779,672366783,100.44862130329199,Calle Ruben Dario
672366779,8496842164,72.90972305623869,Calle Ruben Dario
672366779,672366774,123.85519028336226,Calle 672366779-672366774
672366780,675961464,56.44825540551969,Calle Agustin Vera
672366780,672366748,99.16074751993007,Calle Ingeniero Valentin Gama
672366781,675961460,69.72783810477213,Calle Garcia Diego
672366783,672366779,100.44862130329199,Calle Ruben Dario
672366783,672366771,146.9540861345794,Calle Ruben Dario
672366783,675994624,56.200917910054144,Calle Garcia Diego
3493494991,3493495093,144.29221476609828,Cerro los Trojes
3493494991,8536822383,88.29981498102536,Calle Paseo Real del Marques
3493494991,7712316000,159.63261254238742,Calle Paseo Real del Marques
4949967088,679161903,35.28371540713629,Avenida Mariano Jimenez
4949967088,7846028146,27.006123324265648,Avenida Mariano Jimenez
4949967088,7846028146,21.891875794992416,Avenida Mariano Jimenez
4949967088,4949967091,66.0284455014317,Calle 2
4949967088,4949967092,62.381411252587334,Calle 2
4949967090,679162335,39.61016926889949,Avenida de las Fuentes
4949967090,4949967091,27.580309127076028,Calle 1
676462835,1940950667,45.25626901344554,Calle Benigno Arriaga
676462835,7977439749,61.99063123249329,Privada Tangamanga
4949967092,679161908,34.68755734912861,Calle 1
4949967092,4949967088,62.381411252587334,Calle 2
4949967092,7846028146,61.851950320219814,Calle 1
4949967091,4949967090,27.580309127076028,Calle 1
4949967091,4949967088,66.0284455014317,Calle 2
4949967091,7846028146,67.21538015683437,Calle 1
676462855,7977439753,70.91721564253113,Privada de Juan de Cardenas
676462855,675945998,68.28238406656206,Calle Juan de Cardenas
9955770642,9955774232,1050.5355108481745,Calle 9955770642-9955774232
9955770642,9955775335,115.57264416979547,Calle 9955770642-9955775335
9955770642,9955772891,730.2053279676037,Calle 9955770642-9955772891
7988838703,7988838704,58.252813242382125,Privada Mariano Avila
7988838703,675451021,85.07924507242022,Calle Mariano Avila
7988838704,7988838703,58.252813242382125,Privada Mariano Avila
8450408756,4739149454,22.787015970597658,Avenida Venustiano Carranza
8450408756,8450408757,11.375187722563844,Calle 8450408756-8450408757
3493495093,7943230767,10.066489613235355,Cerro los Trojes
3493495093,3493494991,144.29221476609828,Cerro los Trojes
3493495093,3493495096,53.03911093806059,Calle Los Sauces
8450408757,4739149465,45.58877654797728,Motolinia Colegio
8450408757,4739149465,45.58877654797728,Avenida Venustiano Carranza
8450408757,4739149468,17.33837028563534,Motolinia Colegio
8450408757,8450408756,11.375187722563844,Calle 8450408757-8450408756
3985899831,7943230771,57.41273276658495,Circuito Villa de Guadalupe
3985899831,2351425160,11.806351197255013,Circuito Villa de Guadalupe
3985899830,3985899831,58.473145368194295,Circuito Villa de Guadalupe
3985899830,2351433168,10.632322191380142,Avenida Sierra Vista
3985899835,3985895703,81.85924278333023,Circuito Villa de Guadalupe
3985899835,3985895701,7.312374176019727,Circuito Villa de Guadalupe
3985899838,3985899839,11.83563466525465,Circuito Santa Monica
3985899839,3985899838,11.83563466525465,Circuito Santa Monica
3985899839,3985899840,50.71147999720836,Circuito Santa Monica
3985899839,678259807,187.49908325511018,Circuito Santa Monica
3985899840,3985899839,50.71147999720836,Circuito Santa Monica
3985899840,3985899841,12.30538238548065,Circuito Santa Monica
3985899840,678259810,186.59912731607255,Circuito Santa Monica
3985899841,3985899840,12.30538238548065,Circuito Santa Monica
3985899843,3985899844,40.60766679769917,Calle Monte Champaqui
3985899843,3985899846,132.96185483769634,Calle Monte Champaqui
3985899843,3985899846,129.21305549450256,Calle Monte Champaqui
3985899844,3985899843,40.60766679769917,Calle Monte Champaqui
3985899844,3985899850,43.024047989700165,Calle Sierra Tarahumara
3985899844,8536131248,82.40839261034245,Calle Sierra Tarahumara
3985899846,678260009,42.52610101297165,Calle Monte Champaqui
3985899846,3985899843,132.9618548376963,Calle Monte Champaqui
3985899846,3985899843,129.21305549450256,Calle Monte Champaqui
3985899848,3985899850,115.48994730619762,Calle Sierra Tarahumara
3985899848,8438747044,27.803431174787974,Avenida Cordillera Himalaya
3985899848,8450381634,10.588639404073998,Calle 3985899848-8450381634
3985899850,3985899844,43.024047989700165,Calle Sierra Tarahumara
3985899850,3985899848,115.48994730619762,Calle Sierra Tarahumara
3985899850,3985899855,61.24171418792563,Privada Cordillera de Karakorum
3985899852,2351425218,105.1540084672776,Calle Cordillera Alaska
3985899852,2351420817,16.043470238028682,Calle Cordillera Alaska
3985899852,3985899853,110.00935301711945,Avenida Cordillera de Karakorum
3985899853,2351425218,61.14380095248218,Calle Sierra Mojada
3985899853,2351420805,14.097537170279464,Calle Sierra Mojada
3985899853,2351420802,71.04169494142195,Avenida Cordillera de Karakorum
3985899855,2351420817,84.38592595472115,Calle Cordillera de Karakorum
3985899855,3985899850,61.24171418792563,Privada Cordillera de Karakorum
8435794255,2108040093,179.2085481644937,Calle Cordillera de los Alpes
8435794255,8435794258,23.763982476326195,Calle 8435794255-8435794258
8435794258,8531828555,16.181085117860217,Calle Cordillera de los Alpes
8435794258,8435794255,23.7639824763262,Calle 8435794258-8435794255
7989920167,1940951021,69.23142722101223,Calle Mariano Avila
7989920167,7989920166,57.03560522513913,Privada Rinconada Tequisquiapan
7989920166,7989920167,57.03560522513913,Privada Rinconada Tequisquiapan
8498995132,8498995144,16.81515799902612,Calle German del Campo
8498995132,675456518,57.48635075015312,Calle German del Campo
7737672109,2351469695,34.656371964897396,Calle Rio Nazas
7737672109,7737672110,65.52445213752583,Calle Pasaje Comercial
7737672110,2351469691,34.639245657987836,Avenida Doctor Manuel Nava
7737672110,7737672109,65.52445213752583,Calle Pasaje Comercial
7737672113,7737672114,47.87237445787893,Lomas de San Luis
7737672114,676385560,25.530363924349157,Calle Aquismon
7737672114,6975662278,41.50420178020639,Calle Aquismon
7737672114,7737672113,47.87237445787893,Lomas de San Luis
8502542818,8502481700,14.869993139855762,Calle Cofre de Perote
8502542818,3228250818,59.72061879859918,Avenida Cordillera Real
8502542818,2351463742,104.7438624855271,Calle Cofre de Perote
7989756387,7989756388,58.418632687951856,Calle 7989756387-7989756388
7989756388,675485796,51.968427775122365,Calle Victor Rosales
7989756388,7989756387,58.418632687951856,Calle 7989756388-7989756387
7989592548,675997427,82.05672174316986,Calle del Lago
7989592548,7989592551,33.04334482461929,Calle del Lago
7989592548,7989592551,106.00215284114282,Calle Ultima del Lago
7989756390,7989756391,28.441195971867415,Calle 7989756390-7989756391
7989756391,675485797,49.471517397577465,Calle Benigno Arriaga
7989756391,7989756390,28.441195971867415,Calle 7989756391-7989756390
7989592551,7989592548,33.04334482461929,Calle del Lago
7989592551,7989592548,106.0021528411428,Calle Ultima del Lago
7989592551,675997426,11.564194279727166,Calle del Lago
9955770862,9955773823,27.240275811461334,Calle 9955770862-9955773823
9955770862,9955771768,116.75414090988093,Calle 9955770862-9955771768
9955770862,9955770864,91.59439874491159,Calle 9955770862-9955770864
9955770864,9955769439,20.673775769528866,Calle 9955770864-9955769439
9955770864,9955771768,208.94432280753972,Calle 9955770864-9955771768
9955770864,9955770862,91.59439874491159,Calle 9955770864-9955770862
8428880407,8428880408,99.81956875078374,Calle 8428880407-8428880408
8428880407,4742201685,113.82260293491143,Calle 8428880407-4742201685
8428880407,9356930983,45.211645722609106,Calle 8428880407-9356930983
8428880408,678251324,119.49471550123415,Calle 8428880408-678251324
8428880408,8428880407,99.81956875078374,Calle 8428880408-8428880407
8428880408,9356930983,75.7941149368568,Calle 8428880408-9356930983
4749132328,2351386446,14.156199547510898,Plaza Lomas
4749132328,2351386440,37.53723672804164,Avenida Tercer Milenio
4749132328,8448829010,60.783580450251385,Privada Riveiro
9955770926,9955775899,258.4422876538894,Calle 9955770926-9955775899
9955770926,9955773913,40.30852800701459,Calle 9955770926-9955773913
9955770926,9955775785,226.25383391437074,Calle 9955770926-9955775785
9955770923,9955774794,4301.435901372241,Calle 9955770923-9955774794
8498995159,8498995148,31.3924176178099,Calle German del Campo
9362571857,2351482709,706.0044401646816,Calle 9362571857-2351482709
4726784604,4726784615,27.946588745636568,Calle 4726784604-4726784615
4726784604,4726784615,27.946588745636568,Hilton San Luis Potosi
4726784604,4850633926,170.91335905774307,Calle 4726784604-4850633926
4726784604,9241644017,32.955834447572016,Hilton San Luis Potosi
4726784605,4726784615,16.500168287204588,Calle 4726784605-4726784615
4726784605,4726784615,16.500168287204588,Calle 4726784605-4726784615
4726784605,6958458242,140.02970450192484,Calle 4726784605-6958458242
4726784605,9241644293,110.6408670415503,Calle 4726784605-9241644293
4726784610,4850633926,44.86025216059711,Calle 4726784610-4850633926
4726784610,4850633926,44.86025216059711,Mercedes Benz
4726784610,6958458248,48.50558220794737,Mercedes Benz
4726784610,6958458248,48.50558220794737,Calle 4726784610-6958458248
4726784610,6958458249,67.05204162396376,Calle 4726784610-6958458249
4726784610,6958458249,67.05505647982191,Calle 4726784610-6958458249
4726784613,8531828538,13.350397923221637,Calle Cordillera de los Alpes
8498643559,676437599,6.1111526390775115,Calle Barrio de San Miguelito
8498643559,676437595,223.34462549064966,Calle Barrio de Tequisquiapan
8498643559,676437596,241.24103191646552,Calle Barrio de San Miguelito
4726784615,4726784605,16.500168287204588,Calle 4726784615-4726784605
4726784615,4726784605,16.500168287204588,Calle 4726784615-4726784605
4726784615,4726784604,27.946588745636568,Calle 4726784615-4726784604
4726784615,4726784604,27.946588745636568,Hilton San Luis Potosi
4726784615,9241644020,11.065088270923374,Hilton San Luis Potosi
4726784615,9241644020,11.065088270923374,Calle 4726784615-9241644020
4726784619,8531172404,24.717147074731407,Calle Cordillera de los Alpes
4726784619,8179285986,70.34753002422713,Calle 4726784619-8179285986
9955770993,9955776106,541.8112925796019,Calle 9955770993-9955776106
9955771015,9955774035,603.8257516091859,Calle 9955771015-9955774035
9955771015,9955776155,153.35790549987732,Calle 9955771015-9955776155
9955771015,9955775063,139.12328072989504,Calle 9955771015-9955775063
10054795956,8477361270,76.24430540176907,Avenida Doctor Manuel Nava
10054795956,10054795957,12.591975292991815,Calle 10054795956-10054795957
10054795957,676385704,11.11888497922204,Avenida Doctor Manuel Nava
10054795957,10054795956,12.591975292991815,Calle 10054795957-10054795956
7990051544,7990051551,19.76264955785978,Prolongacion Avenida Nereo Rodriguez Barragan
7990051544,7990051551,52.937035595003906,Cerrada Estancia
7990051544,676437593,36.73903387885254,Prolongacion Avenida Nereo Rodriguez Barragan
7990051551,7990051544,19.76264955785978,Prolongacion Avenida Nereo Rodriguez Barragan
7990051551,7990051544,52.9370355950039,Cerrada Estancia
7990051551,7990036424,23.614268032936362,Prolongacion Avenida Nereo Rodriguez Barragan
6967919331,6967919333,36.9396720056274,Calle 6967919331-6967919333
6967919331,6967919332,29.618800902014037,Calle 6967919331-6967919332
6967919331,6967919332,66.47429525199225,Calle 6967919331-6967919332
6967919331,8433045936,5.2679404221576185,Calle 6967919331-8433045936
7989953254,7989953255,28.11536046090628,Privada Fray Diego de la Magdalena
7989953254,675517296,96.90436106883672,Calle Fray Diego de la Magdalena
7989953255,7989953254,28.11536046090628,Privada Fray Diego de la Magdalena
7989953256,675517290,41.89498603997239,Calle Fray Diego de la Magdalena
7989953256,7989953257,35.91051455019537,Calle 7989953256-7989953257
7989953257,7989953256,35.91051455019537,Calle 7989953257-7989953256
7989953258,675495532,47.44014215998218,Segunda Privada de Agustin Vera
7989953258,7989953259,27.454581418092616,Calle 7989953258-7989953259
7989953258,675495534,99.31865080822871,Segunda Privada de Agustin Vera
7989953259,7989953258,27.454581418092616,Calle 7989953259-7989953258
10054796008,676385701,1.4285962864025261,Avenida Venustiano Carranza
10054796008,10054796009,10.281696517857503,Calle 10054796008-10054796009
10054796009,8417235502,56.862473089995106,Avenida Venustiano Carranza
10054796009,10054796008,10.281696517857503,Calle 10054796009-10054796008
10054796009,10054796011,14.414949407113317,Calle 10054796009-10054796011
10054796011,5908051250,12.57438261445333,Calle 10054796011-5908051250
10054796011,6150673217,251.52640879071146,Doctor Carlos Canseco Gonzales
10054796011,10054796009,14.414949407113317,Calle 10054796011-10054796009
6967919337,6967919338,30.811475198665665,Calle 6967919337-6967919338
6967919337,6967919338,71.71346051179364,Calle 6967919337-6967919338
6967919337,6967919338,71.24619185297385,Calle 6967919337-6967919338
6967919337,676237835,9.673335925199511,Calle 6967919337-676237835
6967919356,6967919359,98.6023188573196,Privada Valdepena
6967919356,6967919362,95.40219001871004,Privada Valdepena
6967919356,676237997,30.554148599105673,Privada Valdepena
12426871549,8450228201,20.659395861241478,Carretera a Guadalajara
6967919359,6967919358,14.040756744217866,Privada Valdepena
6967919359,6967919362,24.932899036679963,Privada Valdepena
6967919359,6967919356,98.60231885731962,Privada Valdepena
6967919362,6967919359,24.932899036679963,Privada Valdepena
6967919362,6967919363,48.81750960523712,Privada Valdepena
6967919362,6967919356,95.40219001871004,Privada Valdepena
6967919363,6967919362,48.81750960523712,Privada Valdepena
6967919358,6967919359,14.040756744217866,Privada Valdepena
6967919378,4476155342,30.064327085963644,Calle Canada Real
6967919378,2351386351,24.96894201094599,Calle Canada Real
6967919378,6967919381,71.10545270693828,Circuito del Arroyo
6967919381,6967919378,71.10545270693828,Circuito del Arroyo
2134339866,675485684,55.082317510882454,Avenida Cuauhtemoc
2134339866,2134339870,168.02235153683364,Privada Segunda de Cuauhtemoc
675517570,2351469737,45.78060639795763,Calle Sebastian El Cano
675517570,675517586,104.37178527111094,Calle Nicolas de Ovando
675517570,675517238,59.410368210825254,Calle Sebastian El Cano
9955771184,9955774358,523.5230953650777,Calle 9955771184-9955774358
9955771184,9955774439,594.2812329001954,Calle 9955771184-9955774439
9955771184,9955771193,715.0405714727608,Calle 9955771184-9955771193
9955771193,9955775446,441.46844268402094,Calle 9955771193-9955775446
9955771193,9955748895,163.8869915268664,Calle 9955771193-9955748895
9955771193,9955771184,715.040571472761,Calle 9955771193-9955771184
6958416733,4742026644,4.3001045478644695,Calle 6958416733-4742026644
6958416733,4742026644,4.3001045478644695,Calle 6958416733-4742026644
6958416733,4742026644,4.3001045478644695,Calle 6958416733-4742026644
6958416733,4742026643,5.011337979092426,Calle 6958416733-4742026643
6958416733,4742026643,5.011337979092426,Calle 6958416733-4742026643
6958416733,4742026643,5.011337979092426,Calle 6958416733-4742026643
6958416734,4742026643,4.969569081575203,Calle 6958416734-4742026643
6958416734,4742026643,4.969569081575203,Calle 6958416734-4742026643
6958416734,4742026643,4.969569081575203,Calle 6958416734-4742026643
6958416734,4742026642,5.3905514658275,Calle 6958416734-4742026642
6958416734,4742026642,5.3905514658275,Calle 6958416734-4742026642
6958416734,4742026642,5.3905514658275,Calle 6958416734-4742026642
6958416735,4742026656,5.3881537938817194,Calle 6958416735-4742026656
6958416735,4742026656,5.3881537938817194,Calle 6958416735-4742026656
6958416735,4742026656,5.3881537938817194,Calle 6958416735-4742026656
6958416735,4742026655,5.052421389722607,Calle 6958416735-4742026655
6958416735,4742026655,5.052421389722607,Calle 6958416735-4742026655
6958416735,4742026655,5.052421389722607,Calle 6958416735-4742026655
6958416736,6958416746,39.4330823062941,Calle 6958416736-6958416746
6958416736,6958416746,88.7151820711704,Calle 6958416736-6958416746
6958416736,5952928315,5.949881132646063,Calle 6958416736-5952928315
6958416746,6958416736,39.4330823062941,Calle 6958416746-6958416736
6958416746,6958416736,88.7151820711704,Calle 6958416746-6958416736
6958416746,4742026669,16.530433629309158,Calle 6958416746-4742026669
6958416757,4742026658,1.5377496603275436,Calle 6958416757-4742026658
6958416757,4742026658,1.5377496603275436,Calle 6958416757-4742026658
6958416757,4742026657,1.3368828565186188,Calle 6958416757-4742026657
6958416757,4742026657,1.3368828565186188,Calle 6958416757-4742026657
2134339870,2134339866,168.02235153683364,Privada Segunda de Cuauhtemoc
678953852,678953869,150.32176409965194,Calle Oro
678953852,672567292,166.42068489370624,Calle Arsenico
678953869,678953872,92.70701189795001,Calle Oro
678953869,7831615212,68.64145977464884,Calle Cobre
678953872,7774783446,39.228137168949985,Calle Oro
678953872,872471604,29.591743544594657,Calle General Rocha
678953873,2351486404,87.39944455015666,Calle Oro
678953873,872471608,34.808150006576206,Calle Patria
678953894,678953869,28.147285435873737,Calle Cobre
678953894,7831615219,40.67006736711168,Calle Estano
678953894,7831615223,100.50556382783785,Calle Estano
678953900,7831615212,31.34117506538467,Calle Cobre
11784704876,675485794,79.11896209798246,Calle General Mariano Arista
11784704876,11784704887,51.99575475653434,Calle 11784704876-11784704887
2351399880,2351399883,207.5468291395013,Boulevard Periferico Antonio Rocha Cordero
2351399880,6504516681,111.45490438941721,Avenida Villantigua
2351399883,1890361787,393.9802301331378,Boulevard Periferico Antonio Rocha Cordero
9955771362,9955769707,128.77603777943554,Calle 9955771362-9955769707
9955771362,9955775495,524.9099032546364,Calle 9955771362-9955775495
9955771362,9955774488,147.0459970678223,Calle 9955771362-9955774488
2351399914,2351399928,21.912008255880913,Calle 2351399914-2351399928
